Time_epoch,Transmitted_speed (km/hr),Transmitted_latitude (degrees),Transmitted_longitude (degrees),Transmitted_altitude (meters),Transmitted_heading_angle (degrees),Transmitted_timestamp (HH:MM:SS.mmm),Cloud_latitude (degrees),Cloud_longitude (degrees),Distance (meters),Received_packet_timestamp (HH:MM:SS.mmm),Latency_of_packet_transmission (ms),Packet_error_rate,Cloud_total_transferred_data (MBytes),Cloud_average_bandwidth_client (Mbits/sec),Cloud_total_transferred_data_server (MBytes),Cloud_average_bandwidth_server (Mbits/sec),Cloud_download_speed (Mbits/sec),Cloud_upload_speed (Mbits/sec),Cloud_latency (ms),Data_rate (Mbits/sec)
1715960386,43,17.6023644,78.1271245,521.476,185.7105931,31:48.3,17.59994,78.1257,308.981216,31:48.4,58,0.299915302,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960387,45,17.6023253,78.1271206,521.385,185.6960842,31:48.4,17.59994,78.1257,304.9910246,31:48.5,56,0.298991051,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960388,43,17.6023253,78.1271206,521.385,90,31:48.5,17.59994,78.1257,304.9910246,31:48.6,60,0.166629512,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960389,41,17.602286,78.1271171,521.346,185.0892509,31:48.6,17.59994,78.1257,301.0131823,31:48.7,52,0.230696225,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960390,48,17.6022462,78.1271143,521.336,184.0242285,31:48.7,17.59994,78.1257,297.0362519,31:48.8,51,0.283429719,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960391,52,17.6022462,78.1271143,521.336,90,31:48.8,17.59994,78.1257,297.0362519,31:48.9,59,0.254894217,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960392,44,17.6022062,78.1271113,521.287,184.2891533,31:48.9,17.59994,78.1257,293.0425406,31:49.0,54,0.074204431,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960393,57,17.6021658,78.1271083,521.269,90,31:49.0,17.59994,78.1257,289.0243517,31:49.1,59,0.135163241,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960394,31,17.6021263,78.1271047,521.247,185.2075071,31:49.1,17.59994,78.1257,285.0727837,31:49.2,59,0.038747825,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960395,31,17.6020892,78.1271011,521.31,185.5423465,31:49.2,17.59994,78.1257,281.361445,31:49.3,51,0.286215308,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960396,52,17.6020892,78.1271011,521.31,90,31:49.3,17.59994,78.1257,281.361445,31:49.4,59,0.18185239,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960397,60,17.6020537,78.1270975,521.256,185.7904812,31:49.4,17.59994,78.1257,277.8128142,31:49.5,55,0.068592842,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960398,51,17.6020206,78.1270937,521.256,186.5490916,31:49.5,17.59994,78.1257,274.4890863,31:49.6,55,0.201510205,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960399,48,17.6020206,78.1270937,521.256,90,31:49.6,17.59994,78.1257,274.4890863,31:49.7,56,0.185438472,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960400,54,17.6019892,78.1270894,521.278,187.7977343,31:49.7,17.59994,78.1257,271.3051294,31:49.8,59,0.107448815,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960401,55,17.6019561,78.1270847,521.258,188.0816288,31:49.8,17.59994,78.1257,267.9482207,31:49.9,50,0.034067278,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960402,60,17.6019561,78.1270847,521.258,90,31:49.9,17.59994,78.1257,267.9482207,31:50.0,55,0.201471959,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960403,59,17.6019218,78.1270803,521.231,187.3099734,31:50.0,17.59994,78.1257,264.5072593,31:50.1,57,0.15609231,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960404,58,17.6018876,78.1270766,521.211,186.1746506,31:50.1,17.59994,78.1257,261.1281678,31:50.2,57,0.231695518,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960405,51,17.6018876,78.1270766,521.211,90,31:50.2,17.59994,78.1257,261.1281678,31:50.3,57,0.15604905,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960406,55,17.6018528,78.1270732,521.2,185.5801533,31:50.3,17.59994,78.1257,257.7243697,31:50.4,51,0.25565445,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960407,55,17.6018165,78.1270702,521.221,90,31:50.4,17.59994,78.1257,254.2216909,31:50.5,53,0.165572052,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960408,51,17.601781,78.1270677,521.237,184.0282637,31:50.5,17.59994,78.1257,250.8386858,31:50.6,54,0.168281391,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960409,46,17.6017469,78.1270654,521.252,183.8586803,31:50.6,17.59994,78.1257,247.6113783,31:50.7,58,0.262996081,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960410,49,17.601711,78.1270633,521.229,183.3477488,31:50.7,17.59994,78.1257,244.2516579,31:50.8,53,0.12104486,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960411,39,17.6016716,78.1270611,521.201,183.195938,31:50.8,17.59994,78.1257,240.5935163,31:50.9,52,0.040204569,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960412,35,17.6016716,78.1270611,521.201,90,31:50.9,17.59994,78.1257,240.5935163,31:51.0,60,0.008634803,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960413,44,17.6016323,78.127059,521.156,183.0586976,31:51.0,17.59994,78.1257,236.9754042,31:51.1,50,0.226541177,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960414,51,17.6015962,78.1270565,521.072,183.9615269,31:51.1,17.59994,78.1257,233.6374853,31:51.2,60,0.186092865,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960415,40,17.6015962,78.1270565,521.072,90,31:51.2,17.59994,78.1257,233.6374853,31:51.3,57,0.21122393,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960416,57,17.6015634,78.1270549,520.554,182.7927023,31:51.3,17.59994,78.1257,230.6679508,31:51.4,58,0.063889248,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960417,34,17.6015316,78.1270532,520.305,183.060069,31:51.4,17.59994,78.1257,227.7979352,31:51.5,53,0.040911443,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960418,30,17.6015316,78.1270532,520.305,90,31:51.5,17.59994,78.1257,227.7979352,31:51.6,50,0.0043634,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960419,37,17.6015005,78.1270449,519.714,194.9428832,31:51.6,17.59994,78.1257,224.5623602,31:51.7,57,0.105176268,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960420,50,17.6014724,78.1270314,518.757,205.6608886,31:51.7,17.59994,78.1257,221.241477,31:51.8,58,0.176975306,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960421,57,17.6014724,78.1270314,518.757,90,31:51.8,17.59994,78.1257,221.241477,31:51.9,57,0.117673214,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960422,41,17.6014474,78.1270127,518.658,216.7964886,31:51.9,17.59994,78.1257,217.8364459,31:52.0,51,0.131242477,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960423,41,17.6014267,78.1269889,519.325,228.9849534,31:52.0,17.59994,78.1257,214.4547297,31:52.1,58,0.271247608,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960424,34,17.6014267,78.1269889,519.325,90,31:52.1,17.59994,78.1257,214.4547297,31:52.2,58,0.10447664,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960425,36,17.6013903,78.1269283,519.735,240.8701453,31:52.2,17.59994,78.1257,207.256791,31:52.3,57,0.154196847,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960426,33,17.6013903,78.1269283,519.735,90,31:52.3,17.59994,78.1257,207.256791,31:52.4,58,0.235095904,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960427,35,17.6013747,78.1268945,519.865,245.2248594,31:52.4,17.59994,78.1257,203.6638611,31:52.5,59,0.118962835,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960428,42,17.6013636,78.126862,520.124,251.1429904,31:52.5,17.59994,78.1257,200.5650299,31:52.6,56,0.18662601,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960429,49,17.6013636,78.126862,520.124,90,31:52.6,17.59994,78.1257,200.5650299,31:52.7,51,0.258709113,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960430,59,17.6013567,78.1268292,520.284,258.1201458,31:52.7,17.59994,78.1257,197.8377627,31:52.8,55,0.284856187,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960431,44,17.6013563,78.1267632,520.477,273.5541783,31:52.8,17.59994,78.1257,193.6498319,31:52.9,51,0.044122044,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960432,32,17.6013625,78.1267321,520.483,281.2744991,31:52.9,17.59994,78.1257,192.3170269,31:53.0,54,0.277976288,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960433,52,17.6013625,78.1267321,520.483,90,31:53.0,17.59994,78.1257,192.3170269,31:53.1,54,0.147634888,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960434,37,17.6013725,78.1267004,520.543,287.5082664,31:53.1,17.59994,78.1257,191.3505769,31:53.2,51,0.077473316,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960435,49,17.6013865,78.1266687,520.459,293.8281892,31:53.2,17.59994,78.1257,190.8197576,31:53.3,54,0.137740727,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960436,45,17.6013865,78.1266687,520.459,90,31:53.3,17.59994,78.1257,190.8197576,31:53.4,51,0.294009773,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960437,42,17.6014071,78.1266404,520.38,306.0514422,31:53.4,17.59994,78.1257,191.1736194,31:53.5,58,0.147785428,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960438,47,17.6014356,78.1266175,520.025,321.2178174,31:53.5,17.59994,78.1257,192.6483954,31:53.6,60,0.098625483,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960439,57,17.6014356,78.1266175,520.025,90,31:53.6,17.59994,78.1257,192.6483954,31:53.7,51,0.190020256,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960440,39,17.6014726,78.1266047,519.927,340.9171459,31:53.7,17.59994,78.1257,195.5421265,31:53.8,60,0.072043686,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960441,59,17.6015112,78.1266011,519.917,354.6717652,31:53.8,17.59994,78.1257,199.1105697,31:53.9,55,0.022758998,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960442,48,17.6015112,78.1266011,519.917,90,31:53.9,17.59994,78.1257,199.1105697,31:54.0,53,0.038663917,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960443,46,17.6015491,78.1266011,520.011,2.05E-08,31:54.0,17.59994,78.1257,202.8184636,31:54.1,51,0.038413752,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960444,53,17.6015895,78.1266013,520.113,0.28364018,31:54.1,17.59994,78.1257,206.8020955,31:54.2,55,0.045570808,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960445,60,17.6015895,78.1266013,520.113,90,31:54.2,17.59994,78.1257,206.8020955,31:54.3,58,0.041648152,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960446,48,17.6016339,78.1266015,520.232,0.258087375,31:54.3,17.59994,78.1257,211.2027447,31:54.4,57,0.192262423,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960447,57,17.6016794,78.1266016,520.275,0.1259246,31:54.4,17.59994,78.1257,215.731582,31:54.5,51,0.054564025,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960448,55,17.6016794,78.1266016,520.275,90,31:54.5,17.59994,78.1257,215.731582,31:54.6,51,0.103700185,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960449,52,17.601723,78.126602,520.73,0.525634633,31:54.6,17.59994,78.1257,220.1069903,31:54.7,54,0.269036523,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960450,55,17.6017632,78.1266018,521.148,359.7149487,31:54.7,17.59994,78.1257,224.1327226,31:54.8,53,0.142188492,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960451,34,17.6017632,78.1266018,521.148,90,31:54.8,17.59994,78.1257,224.1327226,31:54.9,52,0.200267322,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960452,55,17.6018003,78.1265997,521.51,356.7602997,31:54.9,17.59994,78.1257,227.7776475,31:55.0,53,0.051695961,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960453,50,17.6018335,78.1265951,521.627,352.1116506,31:55.0,17.59994,78.1257,230.9346766,31:55.1,58,0.057686706,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960454,59,17.6018335,78.1265951,521.627,90,31:55.1,17.59994,78.1257,230.9346766,31:55.2,59,0.012260585,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960455,52,17.6018639,78.1265897,521.78,349.9275222,31:55.2,17.59994,78.1257,233.7892615,31:55.3,54,0.050680519,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960456,60,17.6018926,78.1265848,521.869,350.3112135,31:55.3,17.59994,78.1257,236.5065275,31:55.4,59,0.083577102,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960457,38,17.6018926,78.1265848,521.869,90,31:55.4,17.59994,78.1257,236.5065275,31:55.5,53,0.053103145,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960458,41,17.6019177,78.126581,521.902,351.391114,31:55.5,17.59994,78.1257,238.9135896,31:55.6,55,0.02661076,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960459,50,17.6019407,78.126578,521.879,352.568592,31:55.6,17.59994,78.1257,241.1468344,31:55.7,52,0.036190761,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960460,30,17.6019407,78.126578,521.879,90,31:55.7,17.59994,78.1257,241.1468344,31:55.8,56,0.13823363,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960461,55,17.6019638,78.1265758,521.917,354.559668,31:55.8,17.59994,78.1257,243.429478,31:55.9,60,0.061900116,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960462,55,17.6019866,78.1265738,521.902,354.9868863,31:55.9,17.59994,78.1257,245.6950792,31:56.0,56,0.109280958,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960463,30,17.6019866,78.1265738,521.902,90,31:56.0,17.59994,78.1257,245.6950792,31:56.1,54,0.151025181,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960464,44,17.6020104,78.1265726,521.87,357.1135815,31:56.1,17.59994,78.1257,248.1008678,31:56.2,57,0.207118449,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960465,31,17.6020374,78.1265737,521.799,2.332982304,31:56.2,17.59994,78.1257,250.9322259,31:56.3,51,0.011793642,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960466,59,17.6020374,78.1265737,521.799,90,31:56.3,17.59994,78.1257,250.9322259,31:56.4,59,0.23982312,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960467,51,17.6020674,78.1265796,521.675,11.12617502,31:56.4,17.59994,78.1257,254.2642131,31:56.5,55,0.188370117,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960468,45,17.6020981,78.1265877,521.612,14.78030269,31:56.5,17.59994,78.1257,257.7553296,31:56.6,55,0.02452771,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960469,54,17.6020981,78.1265877,521.612,90,31:56.6,17.59994,78.1257,257.7553296,31:56.7,56,0.262073587,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960470,37,17.6021288,78.1265938,521.559,11.23813329,31:56.7,17.59994,78.1257,261.1702558,31:56.8,56,0.27626172,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960471,42,17.6021609,78.1265974,521.651,6.398956645,31:56.8,17.59994,78.1257,264.6365903,31:56.9,51,0.018323388,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960472,50,17.6021609,78.1265974,521.651,90,31:56.9,17.59994,78.1257,264.6365903,31:57.0,57,0.083063294,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960473,30,17.6021946,78.1265987,521.754,2.209127629,31:57.0,17.59994,78.1257,268.1857426,31:57.1,52,0.241860384,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960474,45,17.6022295,78.1265987,521.83,2.05E-08,31:57.1,17.59994,78.1257,271.8169158,31:57.2,57,0.224477907,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960475,58,17.6022295,78.1265987,521.83,90,31:57.2,17.59994,78.1257,271.8169158,31:57.3,58,0.055356306,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960476,36,17.6022645,78.1265978,521.905,358.5270046,31:57.3,17.59994,78.1257,275.4323572,31:57.4,58,0.062804797,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960477,60,17.6022996,78.1265967,521.973,358.2049933,31:57.4,17.59994,78.1257,279.0585009,31:57.5,56,0.111141631,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960478,34,17.6022996,78.1265967,521.973,90,31:57.5,17.59994,78.1257,279.0585009,31:57.6,55,0.145356896,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960479,51,17.6023338,78.1265959,522.018,358.6599922,31:57.6,17.59994,78.1257,282.6084841,31:57.7,51,0.185476431,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960480,58,17.602368,78.126595,521.998,358.4925643,31:57.7,17.59994,78.1257,286.1614766,31:57.8,58,0.110674092,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960481,52,17.602368,78.126595,521.998,90,31:57.8,17.59994,78.1257,286.1614766,31:57.9,53,0.138760415,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960482,32,17.6024037,78.1265943,522.099,358.8766973,31:57.9,17.59994,78.1257,289.8853979,31:58.0,55,0.224241281,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960483,41,17.6024415,78.1265938,522.164,359.2421635,31:58.0,17.59994,78.1257,293.8436471,31:58.1,53,0.011004961,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960484,55,17.6024806,78.1265946,522.145,1.172128655,31:58.1,17.59994,78.1257,297.9894885,31:58.2,51,0.075731083,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960485,45,17.6025202,78.1265979,522.154,4.763641694,31:58.2,17.59994,78.1257,302.2771314,31:58.3,56,0.214004876,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960486,48,17.6025202,78.1265979,522.154,90,31:58.3,17.59994,78.1257,302.2771314,31:58.4,51,0.268562051,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960487,34,17.6025579,78.1266052,522.058,10.9587881,31:58.4,17.59994,78.1257,306.5001494,31:58.5,58,0.153503233,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960488,51,17.6025914,78.1266171,521.959,19.55625331,31:58.5,17.59994,78.1257,310.432786,31:58.6,53,0.159634046,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960489,54,17.6025914,78.1266171,521.959,90,31:58.6,17.59994,78.1257,310.432786,31:58.7,50,0.032151603,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960490,58,17.6026203,78.1266351,521.805,31.9161931,31:58.7,17.59994,78.1257,314.0831252,31:58.8,55,0.13422371,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960491,43,17.6026445,78.126661,521.738,46.94342253,31:58.8,17.59994,78.1257,317.5076451,31:58.9,51,0.15978518,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960492,57,17.6026445,78.126661,521.738,90,31:58.9,17.59994,78.1257,317.5076451,31:59.0,53,0.072741151,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960493,34,17.6026618,78.1266938,521.661,62.19108634,31:59.0,17.59994,78.1257,320.4560502,31:59.1,57,0.080772969,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960494,44,17.6026714,78.126731,521.576,75.52970591,31:59.1,17.59994,78.1257,322.7778059,31:59.2,51,0.113185249,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960495,46,17.6026714,78.126731,521.576,90,31:59.2,17.59994,78.1257,322.7778059,31:59.3,58,0.006021359,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960496,59,17.6026764,78.1267698,521.551,82.65699188,31:59.3,17.59994,78.1257,324.7140449,31:59.4,50,0.09662375,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960497,43,17.6026786,78.1268084,521.501,90,31:59.4,17.59994,78.1257,326.3934017,31:59.5,53,0.063434402,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960498,59,17.6026783,78.1268438,521.451,90.48554583,31:59.5,17.59994,78.1257,327.7315627,31:59.6,57,0.098249206,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960499,49,17.6026758,78.1268761,521.402,94.42583404,31:59.6,17.59994,78.1257,328.7560519,31:59.7,53,0.03592864,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960500,34,17.6026758,78.1268761,521.402,90,31:59.7,17.59994,78.1257,328.7560519,31:59.8,51,0.267158184,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960501,41,17.6026709,78.1269082,521.375,98.67908692,31:59.8,17.59994,78.1257,329.5589856,31:59.9,54,0.178077736,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960502,45,17.6026638,78.1269383,521.345,103.272345,31:59.9,17.59994,78.1257,330.0871439,32:00.0,53,0.203730696,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960503,55,17.6026638,78.1269383,521.345,90,32:00.0,17.59994,78.1257,330.0871439,32:00.1,58,0.236751372,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960504,55,17.6026563,78.1269632,521.325,106.7625545,32:00.1,17.59994,78.1257,330.3827602,32:00.2,53,0.14953266,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960505,45,17.6026496,78.1269832,521.306,108.5208495,32:00.2,17.59994,78.1257,330.5682879,32:00.3,58,0.026076086,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960506,50,17.6026496,78.1269832,521.306,90,32:00.3,17.59994,78.1257,330.5682879,32:00.4,59,0.161131963,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960507,36,17.6026435,78.1269999,521.302,110.0657049,32:00.4,17.59994,78.1257,330.6837196,32:00.5,54,0.176052335,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960508,33,17.6026373,78.1270166,521.33,110.3678206,32:00.5,17.59994,78.1257,330.799891,32:00.6,59,0.223631842,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960509,30,17.6026373,78.1270166,521.33,90,32:00.6,17.59994,78.1257,330.799891,32:00.7,54,0.129497864,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960510,59,17.602631,78.1270336,521.339,110.334113,32:00.7,17.59994,78.1257,330.9304504,32:00.8,60,0.038274091,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960511,59,17.6026251,78.1270495,521.329,110.358338,32:00.8,17.59994,78.1257,331.0619653,32:00.9,51,0.085132772,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960512,34,17.6026251,78.1270495,521.329,90,32:00.9,17.59994,78.1257,331.0619653,32:01.0,57,0.108924689,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960513,52,17.6026193,78.1270651,521.365,110.3948761,32:01.0,17.59994,78.1257,331.1994126,32:01.1,55,0.193775172,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960514,55,17.6026135,78.1270802,521.356,111.0120801,32:01.1,17.59994,78.1257,331.3229073,32:01.2,54,0.171233491,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960515,39,17.6026077,78.127094,521.354,112.7965215,32:01.2,17.59994,78.1257,331.3938852,32:01.3,56,0.106829018,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960516,51,17.6026006,78.1271069,521.353,118.827841,32:01.3,17.59994,78.1257,331.3005385,32:01.4,57,0.295954575,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960517,34,17.6026006,78.1271069,521.353,90,32:01.4,17.59994,78.1257,331.3005385,32:01.5,50,0.181732446,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960518,33,17.6025906,78.1271192,521.389,129.1113913,32:01.5,17.59994,78.1257,330.8985497,32:01.6,52,0.071168038,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960519,31,17.6025747,78.1271304,521.41,144.8390374,32:01.6,17.59994,78.1257,329.8686579,32:01.7,57,0.030534742,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960520,49,17.6025747,78.1271304,521.41,90,32:01.7,17.59994,78.1257,329.8686579,32:01.8,57,0.045857742,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960521,60,17.6025527,78.1271375,521.452,162.1136944,32:01.8,17.59994,78.1257,328.0468038,32:01.9,60,0.073787319,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960522,39,17.602526,78.1271392,521.451,176.3568718,32:01.9,17.59994,78.1257,325.5048607,32:02.0,58,0.048204412,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960523,55,17.602526,78.1271392,521.451,90,32:02.0,17.59994,78.1257,325.5048607,32:02.1,60,0.055970107,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960524,48,17.6024925,78.1271375,521.44,182.905055,32:02.1,17.59994,78.1257,322.1336552,32:02.2,57,0.085528551,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960525,55,17.602453,78.1271339,521.422,185.2075071,32:02.2,17.59994,78.1257,318.0880889,32:02.3,53,0.052012079,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960526,30,17.602453,78.1271339,521.422,90,32:02.3,17.59994,78.1257,318.0880889,32:02.4,51,0.269029627,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960527,53,17.6024094,78.1271288,521.387,186.6717108,32:02.4,17.59994,78.1257,313.5763001,32:02.5,58,0.024070124,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960528,34,17.6023634,78.1271234,521.375,186.6953827,32:02.5,17.59994,78.1257,308.827234,32:02.6,57,0.157353417,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
